Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703864,1,OK,0.7140693,0.2499648,0.0231402,-0.6535191,20.555,-5.724,-167.443,0.0396156,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703864,1,OK,0.8562874,0.4646748,-0.0635142,0.2163684,16.113,40.725,-242.820,0.0464099,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703864,1,OK,0.7049800,-0.3995725,-0.5546454,-0.1889804,101.247,-117.110,-161.904,0.0025029,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703872,1,OK,0.7137550,0.2499103,0.0252404,-0.6538054,20.682,-6.030,-167.462,0.0375130,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703872,1,OK,0.8562794,0.4647283,-0.0633596,0.2163304,16.148,40.726,-242.818,0.0462761,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703872,1,OK,0.7049664,-0.3995852,-0.5546511,-0.1889872,101.250,-117.108,-161.898,0.0020083,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703880,1,OK,0.7143834,0.2503020,0.0256251,-0.6529537,21.069,-6.455,-167.731,0.0368689,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703880,1,OK,0.8562463,0.4648050,-0.0632280,0.2163350,16.193,40.727,-242.823,0.0461462,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703880,1,OK,0.7048772,-0.3993472,-0.5548482,-0.1892445,101.254,-117.108,-161.894,0.0018155,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703888,1,OK,0.7123336,0.2500840,0.0276970,-0.6551882,21.498,-6.861,-167.974,0.0442702,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703888,1,OK,0.8561978,0.4649269,-0.0631173,0.2162971,16.242,40.720,-242.851,0.0467993,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703888,1,OK,0.7048996,-0.3994086,-0.5548016,-0.1891681,101.254,-117.107,-161.889,0.0024194,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703896,1,OK,0.7120125,0.2500591,0.0295801,-0.6554645,21.901,-7.128,-168.123,0.0412927,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703896,1,OK,0.8561504,0.4650266,-0.0630051,0.2163030,16.286,40.710,-242.874,0.0465312,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703896,1,OK,0.7049622,-0.3995949,-0.5546521,-0.1889793,101.246,-117.111,-161.884,0.0010739,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703904,1,OK,0.7118322,0.2492155,0.0303497,-0.6559463,22.271,-7.119,-168.032,0.0454986,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703904,1,OK,0.8561116,0.4650896,-0.0628754,0.2163591,16.327,40.700,-242.878,0.0456874,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703904,1,OK,0.7048380,-0.3992723,-0.5549164,-0.1893481,101.248,-117.114,-161.880,0.0034566,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703912,1,OK,0.7118504,0.2482955,0.0298652,-0.6562975,22.479,-6.920,-167.664,0.0484235,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703912,1,OK,0.8560651,0.4651514,-0.0627653,0.2164423,16.377,40.701,-242.887,0.0453739,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703912,1,OK,0.7048001,-0.3991556,-0.5550072,-0.1894693,101.251,-117.120,-161.887,0.0033784,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703920,1,OK,0.7121711,0.2473680,0.0297234,-0.6563062,22.478,-6.721,-167.261,0.0456240,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703920,1,OK,0.8560272,0.4652104,-0.0626936,0.2164859,16.428,40.710,-242.895,0.0457905,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703920,1,OK,0.7047932,-0.3991197,-0.5550395,-0.1894759,101.256,-117.122,-161.899,0.0017785,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703928,1,OK,0.7121925,0.2469593,0.0300936,-0.6564201,22.530,-6.631,-167.132,0.0483662,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703928,1,OK,0.8559811,0.4652659,-0.0626148,0.2165719,16.477,40.713,-242.918,0.0460677,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703928,1,OK,0.7048743,-0.3993212,-0.5548827,-0.1892087,101.260,-117.122,-161.915,0.0021522,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703936,1,OK,0.7131449,0.2472466,0.0299800,-0.6552821,22.537,-6.716,-167.094,0.0469993,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703936,1,OK,0.8559212,0.4653608,-0.0624868,0.2166416,16.522,40.707,-242.956,0.0459544,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703936,1,OK,0.7047981,-0.3991458,-0.5550518,-0.1893669,101.276,-117.124,-161.932,0.0013769,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703944,1,OK,0.7134252,0.2475063,0.0299405,-0.6548807,22.387,-6.952,-167.069,0.0439606,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703944,1,OK,0.8558749,0.4654437,-0.0623645,0.2166815,16.578,40.695,-242.991,0.0458170,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703944,1,OK,0.7048067,-0.3991351,-0.5550523,-0.1893558,101.283,-117.120,-161.942,0.0017032,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703952,1,OK,0.7142124,0.2479894,0.0293535,-0.6538656,22.140,-7.001,-166.843,0.0490569,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703952,1,OK,0.8558722,0.4654990,-0.0621931,0.2166228,16.648,40.690,-243.013,0.0459930,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703952,1,OK,0.7048359,-0.3991714,-0.5549908,-0.1893511,101.275,-117.118,-161.928,0.0026835,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703960,1,OK,0.7145848,0.2487321,0.0284130,-0.6532179,21.844,-7.131,-166.697,0.0475626,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703960,1,OK,0.8558471,0.4655875,-0.0619806,0.2165929,16.716,40.691,-243.035,0.0457779,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703960,1,OK,0.7048911,-0.3993545,-0.5548461,-0.1891832,101.267,-117.118,-161.916,0.0034729,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703968,1,OK,0.7148043,0.2490518,0.0291728,-0.6528223,21.517,-7.257,-166.652,0.0407360,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703968,1,OK,0.8559686,0.4659216,-0.0609447,0.2156861,16.806,40.631,-243.038,0.0614741,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703968,1,OK,0.7048637,-0.3992732,-0.5549000,-0.1892987,101.265,-117.118,-161.920,0.0028841,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703976,1,OK,0.7146308,0.2501130,0.0284299,-0.6526392,21.313,-7.476,-166.658,0.0388644,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703976,1,OK,0.8559307,0.4659136,-0.0608119,0.2158914,16.863,40.613,-243.075,0.0578743,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703976,1,OK,0.7048282,-0.3992091,-0.5549835,-0.1893215,101.276,-117.116,-161.927,0.0024343,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703984,1,OK,0.7148135,0.2508604,0.0280439,-0.6521689,21.286,-7.760,-166.782,0.0365288,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703984,1,OK,0.8558333,0.4659230,-0.0608994,0.2162322,16.932,40.603,-243.158,0.0596571,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703984,1,OK,0.7048634,-0.3992787,-0.5549200,-0.1892299,101.268,-117.116,-161.925,0.0030999,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,703992,1,OK,0.7150354,0.2511001,0.0282686,-0.6518235,21.352,-7.959,-166.843,0.0418951,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,703992,1,OK,0.8558807,0.4663667,-0.0602733,0.2152612,17.005,40.623,-243.171,0.0640039,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,703992,1,OK,0.7048749,-0.3993349,-0.5548892,-0.1891585,101.267,-117.118,-161.923,0.0044300,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704000,1,OK,0.7148964,0.2512608,0.0282660,-0.6519142,21.381,-8.069,-166.811,0.0474688,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704000,1,OK,0.8558986,0.4665636,-0.0596979,0.2149234,17.071,40.612,-243.170,0.0635099,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704000,1,OK,0.7048820,-0.3993367,-0.5548753,-0.1891692,101.265,-117.116,-161.924,0.0036238,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704008,1,OK,0.7148635,0.2508773,0.0288520,-0.6520723,21.268,-8.136,-166.697,0.0454459,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704008,1,OK,0.8557183,0.4663090,-0.0602428,0.2160391,17.156,40.591,-243.182,0.0635017,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704008,1,OK,0.7048228,-0.3991520,-0.5550103,-0.1893834,101.267,-117.113,-161.922,0.0015505,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704016,1,OK,0.7151107,0.2513302,0.0290550,-0.6516177,21.197,-8.215,-166.765,0.0461638,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704016,1,OK,0.8556720,0.4664030,-0.0601713,0.2160396,17.203,40.595,-243.200,0.0606059,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704016,1,OK,0.7048615,-0.3992200,-0.5549264,-0.1893418,101.256,-117.110,-161.905,0.0021726,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704024,1,OK,0.7151613,0.2517186,0.0295539,-0.6513898,21.042,-8.396,-166.871,0.0425250,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704024,1,OK,0.8555647,0.4663100,-0.0605819,0.2165500,17.230,40.669,-243.236,0.0465865,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704024,1,OK,0.7048794,-0.3992975,-0.5548522,-0.1893292,101.240,-117.113,-161.879,0.0028686,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704032,1,OK,0.7175622,0.2527862,0.0284385,-0.6483786,20.955,-8.561,-167.064,0.0380920,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704032,1,OK,0.8554750,0.4664320,-0.0605569,0.2166486,17.259,40.657,-243.261,0.0463599,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704032,1,OK,0.7048717,-0.3993290,-0.5548551,-0.1892832,101.247,-117.114,-161.889,0.0020196,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704040,1,OK,0.7162610,0.2535016,0.0283709,-0.6495401,20.934,-8.658,-167.141,0.0391111,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704040,1,OK,0.8554408,0.4665062,-0.0605221,0.2166334,17.285,40.632,-243.293,0.0465300,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704040,1,OK,0.7047797,-0.3990626,-0.5550764,-0.1895383,101.257,-117.115,-161.903,0.0024104,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704048,1,OK,0.7176358,0.2530306,0.0277120,-0.6482333,21.138,-8.194,-167.107,0.0680103,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704048,1,OK,0.8553960,0.4666072,-0.0605030,0.2165985,17.312,40.616,-243.334,0.0466697,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704048,1,OK,0.7047734,-0.3990190,-0.5551102,-0.1895548,101.256,-117.116,-161.908,0.0034042,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704056,1,OK,0.7183788,0.2533994,0.0273291,-0.6472818,21.050,-8.283,-167.127,0.0637610,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704056,1,OK,0.8553124,0.4667451,-0.0604833,0.2166367,17.330,40.608,-243.356,0.0473588,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704056,1,OK,0.7047747,-0.3989841,-0.5551072,-0.1896318,101.242,-117.120,-161.902,0.0041744,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704064,1,OK,0.7161801,0.2524788,0.0285749,-0.6500185,21.013,-8.440,-166.949,0.0426873,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704064,1,OK,0.8552464,0.4668881,-0.0604079,0.2166103,17.340,40.595,-243.367,0.0470335,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704064,1,OK,0.7047994,-0.3990850,-0.5550331,-0.1895448,101.246,-117.117,-161.905,0.0036698,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704072,1,OK,0.7202615,0.2542316,0.0260388,-0.6449121,20.751,-8.401,-167.247,0.0699117,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704072,1,OK,0.8552192,0.4669627,-0.0604047,0.2165575,17.352,40.568,-243.405,0.0470563,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704072,1,OK,0.7047777,-0.3990133,-0.5550935,-0.1895994,101.256,-117.113,-161.922,0.0049619,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704080,1,OK,0.7166404,0.2557006,0.0268600,-0.6483226,20.102,-8.999,-167.642,0.0389059,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704080,1,OK,0.8551845,0.4670387,-0.0604336,0.2165226,17.357,40.539,-243.455,0.0472089,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704080,1,OK,0.7048324,-0.3991213,-0.5549969,-0.1894517,101.254,-117.110,-161.922,0.0038218,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704088,1,OK,0.7171283,0.2559907,0.0268252,-0.6476698,19.918,-9.141,-167.809,0.0424177,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704088,1,OK,0.8551589,0.4671648,-0.0603328,0.2163799,17.357,40.514,-243.508,0.0472752,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704088,1,OK,0.7048457,-0.3991834,-0.5549383,-0.1894426,101.241,-117.109,-161.892,0.0038820,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704096,1,OK,0.7166494,0.2565770,0.0267545,-0.6479708,19.763,-9.197,-167.943,0.0418131,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704096,1,OK,0.8551078,0.4673022,-0.0602385,0.2163116,17.376,40.490,-243.561,0.0475312,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704096,1,OK,0.7048962,-0.3993667,-0.5547977,-0.1892804,101.240,-117.108,-161.889,0.0030183,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704104,1,OK,0.7170000,0.2570090,0.0267725,-0.6474106,19.624,-9.241,-167.923,0.0407192,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704104,1,OK,0.8551785,0.4677088,-0.0593248,0.2154038,17.430,40.389,-243.616,0.0605940,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704104,1,OK,0.7049155,-0.3994186,-0.5547694,-0.1891822,101.250,-117.108,-161.905,0.0017157,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704112,1,OK,0.7159199,0.2571554,0.0271145,-0.6485326,19.454,-9.438,-167.976,0.0475442,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704112,1,OK,0.8549160,0.4680307,-0.0589851,0.2158393,17.758,40.408,-243.805,0.0473913,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704112,1,OK,0.7048993,-0.3993072,-0.5548419,-0.1892649,101.244,-117.112,-161.924,0.0015592,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704120,1,OK,0.7173653,0.2582904,0.0258701,-0.6465322,19.213,-9.667,-168.198,0.0452226,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704120,1,OK,0.8545859,0.4681819,-0.0594343,0.2166939,17.833,40.395,-243.902,0.0460966,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704120,1,OK,0.7049654,-0.3995120,-0.5546782,-0.1890664,101.237,-117.111,-161.911,0.0015809,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704128,1,OK,0.7172436,0.2589962,0.0257332,-0.6463902,19.056,-9.890,-168.429,0.0424096,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704128,1,OK,0.8544622,0.4686496,-0.0590341,0.2162795,17.861,40.423,-243.927,0.0472133,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704128,1,OK,0.7049900,-0.3996189,-0.5546017,-0.1889729,101.234,-117.112,-161.905,0.0025345,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704136,1,OK,0.7174162,0.2597071,0.0254541,-0.6459243,18.967,-10.007,-168.543,0.0456716,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704136,1,OK,0.8546661,0.4687044,-0.0584833,0.2155034,17.951,40.336,-243.975,0.0472558,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704136,1,OK,0.7050137,-0.3996868,-0.5545658,-0.1888461,101.249,-117.107,-161.924,0.0035928,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704144,1,OK,0.7175267,0.2600518,0.0255046,-0.6456609,18.870,-10.090,-168.594,0.0448742,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704144,1,OK,0.8543290,0.4688629,-0.0587103,0.2164315,18.092,40.343,-244.046,0.0461225,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704144,1,OK,0.7050346,-0.3997213,-0.5545416,-0.1887665,101.252,-117.108,-161.938,0.0040042,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704152,1,OK,0.7178297,0.2603761,0.0253254,-0.6452003,18.830,-10.110,-168.585,0.0406658,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704152,1,OK,0.8542508,0.4691128,-0.0581806,0.2163415,18.205,40.337,-244.233,0.0445125,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704152,1,OK,0.7050172,-0.3996785,-0.5545662,-0.1888497,101.247,-117.108,-161.918,0.0037308,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704160,1,OK,0.7176971,0.2607814,0.0253805,-0.6451819,18.654,-10.133,-168.579,0.0412276,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704160,1,OK,0.8542218,0.4692027,-0.0579014,0.2163362,18.303,40.305,-244.310,0.0446812,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704160,1,OK,0.7049408,-0.3994885,-0.5547093,-0.1891163,101.243,-117.109,-161.911,0.0022689,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704168,1,OK,0.7185366,0.2612403,0.0249554,-0.6440775,18.376,-10.180,-168.534,0.0424451,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704168,1,OK,0.8541753,0.4693316,-0.0577656,0.2162767,18.393,40.299,-244.280,0.0479594,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704168,1,OK,0.7048865,-0.3993473,-0.5548337,-0.1892522,101.251,-117.113,-161.936,0.0025406,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704176,1,OK,0.7177783,0.2620683,0.0240586,-0.6446205,17.946,-10.430,-168.714,0.0437299,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704176,1,OK,0.8542285,0.4693271,-0.0575096,0.2161442,18.440,40.265,-244.249,0.0481956,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704176,1,OK,0.7047726,-0.3990099,-0.5551182,-0.1895535,101.260,-117.119,-161.967,0.0037803,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704184,1,OK,0.7166224,0.2624822,0.0248519,-0.6457073,17.648,-10.583,-168.707,0.0474199,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704184,1,OK,0.8542745,0.4692255,-0.0572871,0.2162421,18.467,40.240,-244.330,0.0455778,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704184,1,OK,0.7047012,-0.3988245,-0.5552799,-0.1897352,101.261,-117.121,-161.965,0.0053489,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704192,1,OK,0.7169711,0.2626303,0.0246687,-0.6452668,17.495,-10.638,-168.673,0.0478261,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704192,1,OK,0.8541806,0.4694348,-0.0573023,0.2161546,18.552,40.303,-244.364,0.0460800,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704192,1,OK,0.7047269,-0.3989128,-0.5552096,-0.1896599,101.261,-117.117,-161.943,0.0047648,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704200,1,OK,0.7174628,0.2634273,0.0242923,-0.6444091,17.452,-10.713,-168.820,0.0429629,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704200,1,OK,0.8543897,0.4693346,-0.0570223,0.2156196,18.338,40.200,-244.272,0.0620766,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704200,1,OK,0.7047250,-0.3988944,-0.5552352,-0.1896304,101.269,-117.117,-161.961,0.0047548,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704208,1,OK,0.7195324,0.2638154,0.0235154,-0.6419670,17.597,-10.895,-169.138,0.0415571,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704208,1,OK,0.8542520,0.4692869,-0.0575398,0.2161310,18.385,40.292,-244.298,0.0470875,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704208,1,OK,0.7046767,-0.3987534,-0.5553556,-0.1897543,101.279,-117.116,-161.970,0.0060481,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704216,1,OK,0.7210478,0.2640233,0.0236119,-0.6401752,17.919,-11.168,-169.618,0.0357002,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704216,1,OK,0.8541674,0.4693712,-0.0575010,0.2162923,18.435,40.304,-244.315,0.0469588,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704216,1,OK,0.7046684,-0.3987564,-0.5553485,-0.1897994,101.273,-117.115,-161.952,0.0057525,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704224,1,OK,0.7184596,0.2635190,0.0262184,-0.6431844,18.379,-11.378,-169.980,0.0438498,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704224,1,OK,0.8541388,0.4693784,-0.0574976,0.2163905,18.465,40.306,-244.315,0.0468043,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704224,1,OK,0.7046610,-0.3987744,-0.5553359,-0.1898258,101.271,-117.114,-161.940,0.0056176,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,704232,1,OK,0.7174187,0.2632806,0.0267302,-0.6444216,18.828,-11.464,-169.947,0.0468201,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,704232,1,OK,0.8541277,0.4693522,-0.0575330,0.2164816,18.492,40.307,-244.306,0.0467286,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,704232,1,OK,0.7046863,-0.3988285,-0.5552864,-0.1897631,101.269,-117.114,-161.943,0.0051798,0
