Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024744,1,OK,0.6940170,-0.4091358,-0.5744324,-0.1448299,98.457,-102.194,-162.258,0.0063511,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024744,1,OK,0.7976709,0.2627588,-0.0759769,-0.5375002,7.560,1.765,-188.624,0.0450350,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024744,1,OK,0.8896047,0.4101292,-0.1140468,0.1655020,-16.957,35.829,-215.079,0.0484652,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024752,1,OK,0.6940094,-0.4091528,-0.5744322,-0.1448188,98.462,-102.194,-162.265,0.0059289,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024752,1,OK,0.7983488,0.2622327,-0.0763332,-0.5366996,7.752,1.828,-188.649,0.0437565,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024752,1,OK,0.8895866,0.4103182,-0.1138845,0.1652422,-16.955,35.909,-214.994,0.0488835,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024760,1,OK,0.6940519,-0.4093172,-0.5743135,-0.1446218,98.465,-102.193,-162.276,0.0035852,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024760,1,OK,0.7975441,0.2622314,-0.0757718,-0.5379746,7.836,1.982,-188.627,0.0440896,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024760,1,OK,0.8897107,0.4101368,-0.1138210,0.1650681,-16.982,35.884,-214.925,0.0487511,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024768,1,OK,0.6940349,-0.4093226,-0.5743349,-0.1446028,98.472,-102.196,-162.272,0.0038337,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024768,1,OK,0.7977897,0.2619713,-0.0755943,-0.5377621,7.801,1.998,-188.609,0.0425637,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024768,1,OK,0.8897756,0.4100776,-0.1138565,0.1648406,-17.023,35.862,-214.943,0.0490314,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024776,1,OK,0.6939834,-0.4091942,-0.5744645,-0.1446988,98.484,-102.201,-162.289,0.0035533,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024776,1,OK,0.7978572,0.2618284,-0.0756974,-0.5377171,7.635,2.039,-188.685,0.0408852,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024776,1,OK,0.8897924,0.4100714,-0.1138165,0.1647930,-17.053,35.823,-214.950,0.0475077,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024784,1,OK,0.6939971,-0.4092885,-0.5744208,-0.1445395,98.495,-102.201,-162.296,0.0022483,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024784,1,OK,0.7969308,0.2619441,-0.0765780,-0.5389085,7.503,2.241,-188.614,0.0458971,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024784,1,OK,0.8899828,0.4101932,-0.1135184,0.1636636,-17.073,35.804,-214.920,0.0495789,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024792,1,OK,0.6939638,-0.4091638,-0.5744987,-0.1447427,98.489,-102.201,-162.283,0.0034333,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024792,1,OK,0.7975010,0.2615050,-0.0775691,-0.5381360,7.384,2.298,-188.681,0.0516628,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024792,1,OK,0.8898473,0.4101492,-0.1139095,0.1642378,-17.105,35.816,-214.885,0.0475692,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024800,1,OK,0.6939349,-0.4090016,-0.5745997,-0.1449387,98.483,-102.202,-162.265,0.0051155,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024800,1,OK,0.7972913,0.2611965,-0.0780177,-0.5385316,7.305,2.430,-188.656,0.0527828,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024800,1,OK,0.8897424,0.4101171,-0.1139501,0.1648568,-17.022,35.827,-214.949,0.0477134,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024808,1,OK,0.6939793,-0.4090803,-0.5745225,-0.1448102,98.480,-102.198,-162.276,0.0042474,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024808,1,OK,0.7964329,0.2603720,-0.0774061,-0.5402863,7.328,2.623,-188.778,0.0484889,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024808,1,OK,0.8897361,0.4101116,-0.1139807,0.1648831,-17.037,35.821,-214.921,0.0476763,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024816,1,OK,0.6940243,-0.4092707,-0.5743815,-0.1446155,98.473,-102.204,-162.270,0.0029423,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024816,1,OK,0.7943063,0.2596488,-0.0758147,-0.5439781,7.775,2.737,-188.867,0.0471332,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024816,1,OK,0.8896874,0.4101351,-0.1140701,0.1650259,-17.054,35.801,-214.901,0.0477180,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024824,1,OK,0.6940602,-0.4093990,-0.5742847,-0.1444643,98.468,-102.206,-162.266,0.0019254,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024824,1,OK,0.7920673,0.2602006,-0.0710053,-0.5476160,8.772,2.701,-188.927,0.0524107,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024824,1,OK,0.8889797,0.4104444,-0.1152116,0.1672627,-17.030,35.775,-214.874,0.0553536,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024832,1,OK,0.6940750,-0.4094173,-0.5742537,-0.1444647,98.459,-102.208,-162.254,0.0020176,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024832,1,OK,0.7866396,0.2624270,-0.0661529,-0.5549361,9.728,1.222,-189.974,0.0466583,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024832,1,OK,0.8886322,0.4112277,-0.1154515,0.1670197,-17.181,35.390,-214.904,0.0464862,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024840,1,OK,0.6940577,-0.4092839,-0.5743288,-0.1446277,98.449,-102.207,-162.247,0.0034478,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024840,1,OK,0.7806012,0.2677923,-0.0563986,-0.5619326,10.917,-0.483,-191.316,0.0379056,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024840,1,OK,0.8879407,0.4117683,-0.1165821,0.1685728,-17.217,35.078,-215.087,0.0480912,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024848,1,OK,0.6940841,-0.4092989,-0.5742876,-0.1446215,98.445,-102.202,-162.245,0.0040077,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024848,1,OK,0.7735971,0.2723333,-0.0463681,-0.5702913,12.445,-3.066,-193.057,0.0506270,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024848,1,OK,0.8868875,0.4126779,-0.1180637,0.1708463,-17.265,34.636,-215.451,0.0478158,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024856,1,OK,0.6941289,-0.4094099,-0.5741785,-0.1445259,98.432,-102.202,-162.232,0.0040853,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024856,1,OK,0.7675887,0.2778670,-0.0348434,-0.5765270,14.019,-4.753,-194.784,0.0417353,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024856,1,OK,0.8854327,0.4143501,-0.1197694,0.1731423,-17.383,34.122,-215.876,0.0503673,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024864,1,OK,0.6941425,-0.4094857,-0.5741298,-0.1444391,98.431,-102.203,-162.231,0.0039422,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024864,1,OK,0.7602179,0.2819583,-0.0252380,-0.5847489,15.731,-6.621,-197.139,0.0456704,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024864,1,OK,0.8837931,0.4158847,-0.1221276,0.1761661,-17.486,33.378,-216.466,0.0506582,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024872,1,OK,0.6941638,-0.4095925,-0.5740685,-0.1442775,98.434,-102.205,-162.226,0.0037619,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024872,1,OK,0.7526424,0.2881137,-0.0133878,-0.5918959,17.371,-7.473,-199.239,0.0428810,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024872,1,OK,0.8818420,0.4178676,-0.1246968,0.1794212,-17.698,32.489,-217.081,0.0523980,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024880,1,OK,0.6942023,-0.4096701,-0.5739809,-0.1442206,98.430,-102.198,-162.232,0.0029941,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024880,1,OK,0.7461937,0.2926721,-0.0053475,-0.5979210,18.980,-9.601,-202.541,0.0320987,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024880,1,OK,0.8795779,0.4199369,-0.1278971,0.1834068,-17.853,31.513,-217.477,0.0530938,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024888,1,OK,0.6941833,-0.4096319,-0.5740175,-0.1442749,98.430,-102.198,-162.226,0.0038801,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024888,1,OK,0.7381241,0.2977674,0.0072483,-0.6053551,20.716,-11.009,-205.094,0.0471623,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024888,1,OK,0.8774316,0.4222447,-0.1303981,0.1866000,-17.835,30.245,-217.838,0.0510012,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024896,1,OK,0.6940861,-0.4091917,-0.5743232,-0.1447739,98.430,-102.194,-162.226,0.0069928,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024896,1,OK,0.7312444,0.3023672,0.0169824,-0.6112015,22.751,-13.219,-208.045,0.0463484,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024896,1,OK,0.8748833,0.4254560,-0.1319862,0.1901213,-17.365,28.739,-218.182,0.0535013,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024904,1,OK,0.6940921,-0.4092507,-0.5742688,-0.1447941,98.423,-102.193,-162.203,0.0069436,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024904,1,OK,0.7262589,0.3070068,0.0282474,-0.6144077,24.738,-14.397,-210.891,0.0423133,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024904,1,OK,0.8720850,0.4293535,-0.1324696,0.1938432,-16.359,26.825,-218.944,0.0523143,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024912,1,OK,0.6940824,-0.4092484,-0.5742790,-0.1448067,98.425,-102.193,-162.197,0.0072788,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024912,1,OK,0.7206700,0.3101643,0.0393624,-0.6187758,26.618,-15.329,-213.555,0.0384395,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024912,1,OK,0.8687640,0.4346950,-0.1314756,0.1974932,-14.499,24.770,-220.093,0.0537850,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024920,1,OK,0.6940926,-0.4094340,-0.5741723,-0.1446558,98.431,-102.195,-162.182,0.0057748,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024920,1,OK,0.7178414,0.3133871,0.0475258,-0.6198658,28.545,-16.161,-216.186,0.0286739,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024920,1,OK,0.8652439,0.4402098,-0.1292162,0.2021671,-11.953,22.706,-221.279,0.0536616,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024928,1,OK,0.6940553,-0.4093733,-0.5742415,-0.1447323,98.435,-102.197,-162.190,0.0050039,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024928,1,OK,0.7128804,0.3152511,0.0568515,-0.6238479,30.380,-16.718,-218.568,0.0436975,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024928,1,OK,0.8616064,0.4452276,-0.1267119,0.2082089,-9.104,21.012,-222.309,0.0543859,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024936,1,OK,0.6940502,-0.4093926,-0.5742365,-0.1447224,98.438,-102.196,-162.195,0.0055890,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024936,1,OK,0.7090444,0.3166381,0.0648349,-0.6267319,32.248,-17.228,-221.048,0.0424222,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024936,1,OK,0.8583714,0.4500567,-0.1228654,0.2134281,-6.027,19.866,-223.001,0.0545001,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024944,1,OK,0.6941212,-0.4096572,-0.5740349,-0.1444325,98.436,-102.192,-162.200,0.0035404,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024944,1,OK,0.7041935,0.3177460,0.0731791,-0.6307089,33.920,-17.588,-222.888,0.0475745,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024944,1,OK,0.8550506,0.4552157,-0.1182426,0.2183709,-2.627,19.137,-223.726,0.0551344,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024952,1,OK,0.6941586,-0.4098177,-0.5739190,-0.1442575,98.440,-102.189,-162.212,0.0025023,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024952,1,OK,0.7019179,0.3187558,0.0801431,-0.6318885,35.548,-17.906,-224.644,0.0393670,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024952,1,OK,0.8517922,0.4592580,-0.1143272,0.2246362,0.999,18.150,-224.949,0.0535153,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024960,1,OK,0.6940910,-0.4096436,-0.5740804,-0.1444355,98.445,-102.194,-162.206,0.0043215,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024960,1,OK,0.6994445,0.3196628,0.0856812,-0.6334444,37.072,-18.348,-226.183,0.0350415,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024960,1,OK,0.8488222,0.4633162,-0.1092657,0.2300000,4.479,17.488,-225.928,0.0521380,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024968,1,OK,0.6940444,-0.4094665,-0.5741982,-0.1446929,98.443,-102.192,-162.203,0.0052822,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024968,1,OK,0.6933384,0.3186387,0.0944864,-0.6393931,38.088,-18.800,-227.489,0.0336990,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024968,1,OK,0.8465839,0.4662527,-0.1042099,0.2346156,7.646,17.230,-226.330,0.0509729,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024976,1,OK,0.6940990,-0.4097033,-0.5740196,-0.1444686,98.437,-102.192,-162.193,0.0045360,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024976,1,OK,0.6903829,0.3191000,0.0998250,-0.6415463,39.083,-19.198,-228.644,0.0326120,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024976,1,OK,0.8446794,0.4685139,-0.0999035,0.2388111,10.486,17.148,-226.602,0.0545006,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024984,1,OK,0.6941091,-0.4097057,-0.5740049,-0.1444720,98.432,-102.190,-162.184,0.0046598,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024984,1,OK,0.6857642,0.3193447,0.1069695,-0.6452162,39.863,-19.427,-229.365,0.0434057,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024984,1,OK,0.8430309,0.4698452,-0.0965589,0.2433532,12.970,16.997,-226.855,0.0506424,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024992,1,OK,0.6941521,-0.4098335,-0.5739020,-0.1443117,98.428,-102.188,-162.182,0.0037667,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024992,1,OK,0.6833622,0.3202672,0.1119558,-0.6464603,40.683,-19.903,-230.082,0.0382605,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024992,1,OK,0.8421364,0.4709579,-0.0928140,0.2457449,15.079,16.989,-226.914,0.0505158,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025000,1,OK,0.6941917,-0.4098832,-0.5738363,-0.1442412,98.420,-102.186,-162.183,0.0033586,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025000,1,OK,0.6797842,0.3206907,0.1178532,-0.6489696,41.147,-20.243,-230.681,0.0358501,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025000,1,OK,0.8414249,0.4715546,-0.0898098,0.2481423,16.771,17.175,-226.619,0.0503245,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025008,1,OK,0.6941889,-0.4098264,-0.5738592,-0.1443250,98.414,-102.186,-162.176,0.0037837,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025008,1,OK,0.6763544,0.3212354,0.1223213,-0.6514523,41.685,-20.747,-231.494,0.0358466,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025008,1,OK,0.8409216,0.4719312,-0.0874882,0.2499553,18.122,17.466,-226.127,0.0527304,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025016,1,OK,0.6942620,-0.4100392,-0.5736801,-0.1440808,98.406,-102.184,-162.166,0.0018124,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025016,1,OK,0.6748836,0.3220081,0.1260181,-0.6518914,42.310,-21.354,-232.229,0.0391640,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025016,1,OK,0.8407588,0.4719580,-0.0854955,0.2511390,19.215,17.502,-225.725,0.0521340,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025024,1,OK,0.6941961,-0.4098748,-0.5738094,-0.1443510,98.403,-102.189,-162.133,0.0028675,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025024,1,OK,0.6730258,0.3224031,0.1300657,-0.6528211,42.835,-21.940,-232.737,0.0438484,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025024,1,OK,0.8403007,0.4719472,-0.0844243,0.2530478,20.096,17.403,-225.455,0.0489963,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025032,1,OK,0.6941926,-0.4099077,-0.5737741,-0.1444148,98.392,-102.192,-162.103,0.0027665,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025032,1,OK,0.6704704,0.3231802,0.1332902,-0.6544141,43.599,-22.536,-233.355,0.0485370,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025032,1,OK,0.8400509,0.4723239,-0.0831034,0.2536107,20.853,17.493,-224.938,0.0504815,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025040,1,OK,0.6942424,-0.4100883,-0.5736173,-0.1442855,98.379,-102.194,-162.081,0.0016799,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025040,1,OK,0.6688622,0.3235843,0.1379180,-0.6549009,44.090,-22.965,-233.773,0.0457714,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025040,1,OK,0.8398873,0.4724122,-0.0818989,0.2543790,21.466,17.493,-224.343,0.0536146,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025048,1,OK,0.6942918,-0.4103043,-0.5734711,-0.1440142,98.382,-102.195,-162.084,0.0018895,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025048,1,OK,0.6681875,0.3244368,0.1406624,-0.6545841,44.744,-23.583,-234.130,0.0417472,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025048,1,OK,0.8398800,0.4725258,-0.0806228,0.2545996,22.096,17.443,-223.628,0.0533993,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025056,1,OK,0.6943290,-0.4104891,-0.5733560,-0.1437667,98.387,-102.196,-162.090,0.0033484,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025056,1,OK,0.6659768,0.3246316,0.1438008,-0.6560568,45.330,-24.066,-234.312,0.0400750,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025056,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025064,1,OK,0.6943890,-0.4107186,-0.5731890,-0.1434871,98.391,-102.197,-162.104,0.0054286,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025064,1,OK,0.6663730,0.3250387,0.1460536,-0.6549544,45.911,-24.363,-234.466,0.0299911,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025064,1,OK,0.8398036,0.4731353,-0.0784407,0.2544012,22.866,17.304,-222.385,0.0597734,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025072,1,OK,0.6943598,-0.4106560,-0.5732279,-0.1436522,98.381,-102.198,-162.077,0.0051412,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025072,1,OK,0.6642098,0.3235912,0.1496479,-0.6570537,46.501,-24.451,-234.296,0.0340285,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025072,1,OK,0.8393223,0.4732429,-0.0786929,0.2557083,23.129,17.202,-222.192,0.0554932,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025080,1,OK,0.6943636,-0.4106631,-0.5732026,-0.1437143,98.366,-102.198,-162.054,0.0047032,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025080,1,OK,0.6647364,0.3218790,0.1511355,-0.6570217,47.202,-24.698,-234.135,0.0380638,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025080,1,OK,0.8391130,0.4738228,-0.0784168,0.2554058,23.347,17.093,-222.246,0.0578984,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025088,1,OK,0.6943931,-0.4108126,-0.5730856,-0.1436111,98.358,-102.200,-162.025,0.0043386,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025088,1,OK,0.6630895,0.3203670,0.1537160,-0.6588237,48.024,-24.726,-233.948,0.0471022,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025088,1,OK,0.8389907,0.4744787,-0.0776978,0.2548090,23.516,16.927,-222.605,0.0616000,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025096,1,OK,0.6942915,-0.4104574,-0.5733383,-0.1441086,98.352,-102.199,-162.007,0.0014131,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025096,1,OK,0.6619729,0.3174461,0.1569471,-0.6605962,48.305,-24.958,-233.608,0.0511238,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025096,1,OK,0.8383048,0.4746757,-0.0781115,0.2565670,23.706,16.747,-223.031,0.0518599,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025104,1,OK,0.6942233,-0.4101107,-0.5735725,-0.1444913,98.348,-102.198,-162.018,0.0029298,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025104,1,OK,0.6620539,0.3163875,0.1586308,-0.6606208,48.656,-24.898,-233.060,0.0467419,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025104,1,OK,0.8378673,0.4749567,-0.0782749,0.2574250,23.939,16.659,-223.385,0.0516691,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9025112,1,OK,0.6942277,-0.4100805,-0.5735900,-0.1444865,98.350,-102.197,-162.028,0.0026199,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9025112,1,OK,0.6622455,0.3147775,0.1597229,-0.6609346,49.069,-25.017,-232.711,0.0464643,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9025112,1,OK,0.8376846,0.4755177,-0.0779657,0.2570775,24.219,16.596,-223.748,0.0564486,0
