Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338360,1,OK,0.7123331,-0.4191177,-0.5432436,-0.1476759,95.554,-103.616,-162.114,0.0040514,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338360,1,OK,0.8782842,0.4166269,-0.1112716,0.2065370,-7.011,54.008,-215.666,0.0434356,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338360,1,OK,0.7581922,0.2646493,-0.0541542,-0.5934413,18.054,17.458,-199.668,0.0389595,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338368,1,OK,0.7123167,-0.4190853,-0.5432769,-0.1477248,95.554,-103.618,-162.125,0.0045313,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338368,1,OK,0.8794347,0.4156419,-0.1089132,0.2048767,-6.662,54.501,-215.169,0.0438011,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338368,1,OK,0.7578439,0.2641362,-0.0522352,-0.5942862,18.911,17.924,-200.577,0.0348173,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338376,1,OK,0.7122922,-0.4189130,-0.5433867,-0.1479277,95.551,-103.613,-162.129,0.0049565,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338376,1,OK,0.8806139,0.4145046,-0.1065173,0.2033695,-6.260,54.961,-214.527,0.0443545,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338376,1,OK,0.7560974,0.2644062,-0.0492872,-0.5966379,19.960,18.120,-201.661,0.0345533,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338384,1,OK,0.7123161,-0.4189233,-0.5433481,-0.1479251,95.542,-103.607,-162.129,0.0047076,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338384,1,OK,0.8815307,0.4133741,-0.1046543,0.2026647,-5.899,55.374,-213.895,0.0441731,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338384,1,OK,0.7549786,0.2634713,-0.0472567,-0.5986292,20.806,18.246,-202.262,0.0367376,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338392,1,OK,0.7123737,-0.4191212,-0.5431757,-0.1477205,95.538,-103.601,-162.119,0.0033278,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338392,1,OK,0.8827974,0.4126406,-0.1021331,0.1999131,-5.601,55.698,-213.645,0.0458875,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338392,1,OK,0.7535680,0.2625166,-0.0447397,-0.6010147,21.442,18.331,-202.705,0.0346526,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338400,1,OK,0.7123524,-0.4190876,-0.5431967,-0.1478414,95.536,-103.599,-162.104,0.0026968,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338400,1,OK,0.8833520,0.4115042,-0.1013468,0.2002057,-5.391,55.999,-213.506,0.0446737,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338400,1,OK,0.7525953,0.2617131,-0.0428545,-0.6027189,22.112,18.534,-202.892,0.0426855,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338408,1,OK,0.7123796,-0.4191016,-0.5431668,-0.1477805,95.541,-103.596,-162.124,0.0028822,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338408,1,OK,0.8835724,0.4108913,-0.1010312,0.2006512,-5.282,56.274,-213.253,0.0440426,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338408,1,OK,0.7529452,0.2607251,-0.0420332,-0.6027679,22.684,18.676,-203.145,0.0467730,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338416,1,OK,0.7124352,-0.4192867,-0.5430326,-0.1474797,95.545,-103.597,-162.139,0.0018710,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338416,1,OK,0.8837232,0.4104407,-0.1010774,0.2008858,-5.257,56.426,-213.151,0.0447995,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338416,1,OK,0.7525265,0.2598184,-0.0410469,-0.6037494,23.066,18.884,-203.303,0.0440678,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338424,1,OK,0.7123946,-0.4192132,-0.5431016,-0.1476309,95.542,-103.600,-162.122,0.0027100,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338424,1,OK,0.8838150,0.4103297,-0.1011398,0.2006773,-5.366,56.479,-213.255,0.0457465,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338424,1,OK,0.7540285,0.2591409,-0.0406485,-0.6021917,23.547,19.064,-203.539,0.0353465,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338432,1,OK,0.7123469,-0.4191401,-0.5431897,-0.1477443,95.545,-103.605,-162.119,0.0032612,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338432,1,OK,0.8834600,0.4104412,-0.1020393,0.2015551,-5.483,56.524,-213.479,0.0456988,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338432,1,OK,0.7525262,0.2588107,-0.0390342,-0.6043158,24.064,19.094,-203.641,0.0377690,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338440,1,OK,0.7124316,-0.4193219,-0.5430099,-0.1474809,95.538,-103.599,-162.143,0.0032596,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338440,1,OK,0.8827772,0.4106196,-0.1034088,0.2034760,-5.635,56.561,-213.827,0.0448936,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338440,1,OK,0.7520011,0.2582680,-0.0370844,-0.6053236,24.367,19.162,-203.753,0.0407267,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338448,1,OK,0.7124360,-0.4192985,-0.5430344,-0.1474356,95.547,-103.594,-162.167,0.0031488,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338448,1,OK,0.8821088,0.4109424,-0.1045468,0.2051350,-5.776,56.680,-214.170,0.0448627,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338448,1,OK,0.7518564,0.2577962,-0.0366015,-0.6057337,24.564,19.166,-203.766,0.0384459,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338456,1,OK,0.7124604,-0.4194583,-0.5429413,-0.1472061,95.558,-103.594,-162.174,0.0034772,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338456,1,OK,0.8817496,0.4111617,-0.1053261,0.2058399,-5.962,56.880,-214.777,0.0447844,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338456,1,OK,0.7518193,0.2578315,-0.0362641,-0.6057851,24.614,19.159,-203.798,0.0371504,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338464,1,OK,0.7124238,-0.4193763,-0.5430348,-0.1472722,95.575,-103.594,-162.184,0.0031257,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338464,1,OK,0.8809628,0.4116222,-0.1068852,0.2074784,-6.124,57.183,-215.745,0.0462740,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338464,1,OK,0.7511639,0.2581569,-0.0356363,-0.6064963,24.701,19.086,-203.977,0.0405013,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338472,1,OK,0.7123445,-0.4191303,-0.5432562,-0.1475391,95.584,-103.599,-162.189,0.0038363,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338472,1,OK,0.8804300,0.4117498,-0.1081919,0.2088052,-6.335,57.496,-216.824,0.0443012,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338472,1,OK,0.7503491,0.2586840,-0.0354148,-0.6072928,24.727,19.111,-204.080,0.0410271,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338480,1,OK,0.7122978,-0.4189987,-0.5433974,-0.1476186,95.597,-103.602,-162.207,0.0047484,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338480,1,OK,0.8799003,0.4121508,-0.1091065,0.2097687,-6.453,57.814,-217.996,0.0437673,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338480,1,OK,0.7502580,0.2591594,-0.0355373,-0.6071956,24.587,19.228,-204.226,0.0369330,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338488,1,OK,0.7122258,-0.4188640,-0.5435410,-0.1478195,95.604,-103.605,-162.197,0.0047320,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338488,1,OK,0.8795139,0.4127789,-0.1092516,0.2100786,-6.467,58.100,-219.054,0.0432078,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338488,1,OK,0.7504549,0.2590043,-0.0369313,-0.6069352,24.349,19.398,-204.244,0.0366654,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338496,1,OK,0.7122234,-0.4188933,-0.5435160,-0.1478397,95.600,-103.608,-162.186,0.0051524,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338496,1,OK,0.8791839,0.4136443,-0.1086767,0.2100560,-6.316,58.356,-219.989,0.0451163,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338496,1,OK,0.7507932,0.2593119,-0.0391847,-0.6062437,24.223,19.821,-204.295,0.0430400,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338504,1,OK,0.7123062,-0.4190901,-0.5433259,-0.1475816,95.593,-103.603,-162.195,0.0034646,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338504,1,OK,0.8790583,0.4144233,-0.1074212,0.2096916,-5.962,58.534,-220.995,0.0460148,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338504,1,OK,0.7524652,0.2587059,-0.0409207,-0.6043119,24.030,20.233,-204.251,0.0399490,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338512,1,OK,0.7123796,-0.4193304,-0.5431248,-0.1472844,95.586,-103.601,-162.200,0.0029203,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338512,1,OK,0.8791117,0.4152080,-0.1055975,0.2088398,-5.460,58.674,-222.122,0.0457266,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338512,1,OK,0.7528521,0.2577179,-0.0421039,-0.6041708,23.791,20.491,-204.039,0.0330818,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338520,1,OK,0.7123833,-0.4193709,-0.5430980,-0.1472502,95.593,-103.595,-162.196,0.0021915,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338520,1,OK,0.8791702,0.4162151,-0.1030702,0.2078493,-4.849,58.832,-223.247,0.0440630,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338520,1,OK,0.7516026,0.2572968,-0.0421349,-0.6059014,23.593,20.833,-203.749,0.0388915,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338528,1,OK,0.7124063,-0.4194534,-0.5430111,-0.1472247,95.583,-103.593,-162.163,0.0023657,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338528,1,OK,0.8792767,0.4165854,-0.1011979,0.2075767,-4.156,58.986,-224.412,0.0445841,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338528,1,OK,0.7501809,0.2563426,-0.0422553,-0.6080555,23.423,21.032,-203.366,0.0480552,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338536,1,OK,0.7124937,-0.4196788,-0.5427883,-0.1469809,95.567,-103.589,-162.162,0.0023299,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338536,1,OK,0.8795862,0.4173046,-0.0986220,0.2060553,-3.528,59.122,-225.394,0.0443206,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338536,1,OK,0.7503244,0.2562000,-0.0437876,-0.6078302,23.265,21.338,-203.127,0.0499926,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338544,1,OK,0.7125203,-0.4197771,-0.5426989,-0.1469010,95.559,-103.588,-162.155,0.0027825,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338544,1,OK,0.8798797,0.4180265,-0.0962417,0.2044581,-3.022,59.278,-226.285,0.0441285,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338544,1,OK,0.7512310,0.2557658,-0.0450400,-0.6068008,22.984,21.647,-202.957,0.0421260,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338552,1,OK,0.7125677,-0.4199252,-0.5425681,-0.1467312,95.553,-103.585,-162.149,0.0045863,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338552,1,OK,0.8805175,0.4177318,-0.0944717,0.2031357,-2.719,59.451,-226.699,0.0424928,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338552,1,OK,0.7518356,0.2552095,-0.0466047,-0.6061677,22.713,21.985,-202.766,0.0353669,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338560,1,OK,0.7125714,-0.4198735,-0.5425656,-0.1468698,95.537,-103.585,-162.131,0.0040061,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338560,1,OK,0.8809584,0.4173317,-0.0935496,0.2024724,-2.630,59.707,-226.600,0.0429946,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338560,1,OK,0.7520228,0.2549150,-0.0480033,-0.6059503,22.374,22.417,-202.479,0.0368705,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338568,1,OK,0.7125879,-0.4198825,-0.5425420,-0.1468514,95.525,-103.589,-162.136,0.0038049,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338568,1,OK,0.8814339,0.4163552,-0.0937102,0.2023387,-2.771,60.015,-225.721,0.0447689,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338568,1,OK,0.7516610,0.2542916,-0.0495698,-0.6065347,22.023,22.805,-202.335,0.0416693,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338576,1,OK,0.7125547,-0.4197635,-0.5426465,-0.1469666,95.533,-103.585,-162.148,0.0038540,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338576,1,OK,0.8819557,0.4148372,-0.0944549,0.2028361,-3.107,60.370,-224.126,0.0436973,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338576,1,OK,0.7521298,0.2536334,-0.0516441,-0.6060559,21.633,23.244,-202.196,0.0416865,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338584,1,OK,0.7124779,-0.4195343,-0.5428595,-0.1472070,95.546,-103.586,-162.165,0.0018633,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338584,1,OK,0.8823828,0.4128003,-0.0962452,0.2042876,-3.573,60.638,-222.375,0.0418997,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338584,1,OK,0.7535573,0.2535912,-0.0545168,-0.6040454,21.272,23.608,-202.187,0.0385967,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338592,1,OK,0.7124219,-0.4192987,-0.5430477,-0.1474545,95.555,-103.586,-162.174,0.0018975,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338592,1,OK,0.8824715,0.4115171,-0.0982611,0.2055295,-4.072,60.837,-220.860,0.0431013,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338592,1,OK,0.7536879,0.2535925,-0.0558385,-0.6037611,20.915,23.975,-202.169,0.0413458,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338600,1,OK,0.7124400,-0.4193520,-0.5430072,-0.1473648,95.549,-103.594,-162.173,0.0019390,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338600,1,OK,0.8821255,0.4107591,-0.1008592,0.2072657,-4.681,60.844,-219.721,0.0423366,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338600,1,OK,0.7534773,0.2534902,-0.0568530,-0.6039723,20.764,24.051,-202.300,0.0390321,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338608,1,OK,0.7124143,-0.4193202,-0.5430479,-0.1474296,95.552,-103.596,-162.176,0.0015357,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338608,1,OK,0.8812348,0.4102053,-0.1045822,0.2102841,-5.355,60.664,-219.184,0.0420538,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338608,1,OK,0.7536041,0.2535411,-0.0575833,-0.6037234,20.653,24.051,-202.397,0.0387405,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338616,1,OK,0.7123220,-0.4190666,-0.5432807,-0.1477386,95.562,-103.599,-162.172,0.0033136,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338616,1,OK,0.8801168,0.4105975,-0.1080046,0.2124598,-6.011,60.391,-219.383,0.0424847,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338616,1,OK,0.7537099,0.2541876,-0.0580658,-0.6032730,20.587,24.016,-202.464,0.0396136,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338624,1,OK,0.7122965,-0.4189007,-0.5433857,-0.1479454,95.550,-103.603,-162.163,0.0047514,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338624,1,OK,0.8787192,0.4109176,-0.1117565,0.2156612,-6.589,60.101,-219.830,0.0422181,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338624,1,OK,0.7528563,0.2544242,-0.0572673,-0.6043147,20.512,23.850,-202.416,0.0383119,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338632,1,OK,0.7123280,-0.4190741,-0.5432694,-0.1477302,95.555,-103.607,-162.172,0.0035200,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338632,1,OK,0.8778679,0.4118679,-0.1136004,0.2163509,-7.009,59.862,-220.219,0.0431634,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338632,1,OK,0.7516767,0.2551198,-0.0563325,-0.6055764,20.526,23.710,-202.459,0.0384211,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338640,1,OK,0.7123669,-0.4192045,-0.5431663,-0.1475513,95.559,-103.605,-162.178,0.0026628,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338640,1,OK,0.8772879,0.4126579,-0.1145821,0.2166806,-7.202,59.694,-220.407,0.0431484,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338640,1,OK,0.7512065,0.2552299,-0.0559649,-0.6061472,20.398,23.554,-202.417,0.0382183,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338648,1,OK,0.7124250,-0.4194226,-0.5429931,-0.1472878,95.566,-103.601,-162.171,0.0030623,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338648,1,OK,0.8768654,0.4129898,-0.1152008,0.2174287,-7.187,59.584,-220.439,0.0434561,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338648,1,OK,0.7515258,0.2553623,-0.0563585,-0.6056590,20.274,23.564,-202.434,0.0380918,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338656,1,OK,0.7124303,-0.4194275,-0.5429790,-0.1473006,95.561,-103.603,-162.161,0.0031595,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338656,1,OK,0.8767895,0.4135913,-0.1145511,0.2169341,-7.078,59.507,-220.306,0.0447204,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338656,1,OK,0.7523582,0.2545420,-0.0561564,-0.6049892,20.502,23.862,-202.356,0.0401578,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338664,1,OK,0.7123933,-0.4193230,-0.5430521,-0.1475077,95.549,-103.606,-162.132,0.0033382,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338664,1,OK,0.8768606,0.4138816,-0.1137394,0.2165200,-6.943,59.502,-220.118,0.0435880,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338664,1,OK,0.7522491,0.2547536,-0.0566015,-0.6049944,20.420,23.852,-202.397,0.0401360,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338672,1,OK,0.7123857,-0.4193924,-0.5430215,-0.1474593,95.551,-103.610,-162.121,0.0031506,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338672,1,OK,0.8770022,0.4138258,-0.1132277,0.2163212,-6.780,59.526,-219.842,0.0440135,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338672,1,OK,0.7520195,0.2549929,-0.0568564,-0.6051550,20.343,23.833,-202.421,0.0403167,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338680,1,OK,0.7123952,-0.4193123,-0.5430340,-0.1475951,95.534,-103.607,-162.115,0.0026917,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338680,1,OK,0.8769993,0.4137100,-0.1129265,0.2167113,-6.669,59.562,-219.607,0.0444335,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338680,1,OK,0.7518027,0.2551960,-0.0569201,-0.6053328,20.257,23.827,-202.414,0.0402451,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338688,1,OK,0.7123838,-0.4192459,-0.5430907,-0.1476300,95.534,-103.614,-162.130,0.0023615,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338688,1,OK,0.8771729,0.4134046,-0.1127386,0.2166898,-6.591,59.649,-219.304,0.0460606,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338688,1,OK,0.7515398,0.2553017,-0.0570683,-0.6056006,20.189,23.807,-202.395,0.0411810,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338696,1,OK,0.7124036,-0.4193651,-0.5430086,-0.1474983,95.536,-103.617,-162.127,0.0019884,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338696,1,OK,0.8773688,0.4130063,-0.1125827,0.2167370,-6.583,59.736,-219.051,0.0429630,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338696,1,OK,0.7504273,0.2553921,-0.0573808,-0.6069111,19.963,23.653,-202.299,0.0596791,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338704,1,OK,0.7124346,-0.4195086,-0.5429038,-0.1473261,95.544,-103.614,-162.129,0.0033426,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338704,1,OK,0.8773391,0.4128063,-0.1127397,0.2171562,-6.611,59.796,-218.971,0.0434613,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338704,1,OK,0.7514219,0.2550795,-0.0590689,-0.6056488,19.895,24.158,-202.329,0.0435787,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338712,1,OK,0.7124227,-0.4193597,-0.5429894,-0.1474919,95.543,-103.610,-162.138,0.0023886,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338712,1,OK,0.8775132,0.4124382,-0.1128459,0.2170969,-6.666,59.801,-218.809,0.0452499,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338712,1,OK,0.7505198,0.2550282,-0.0581354,-0.6068780,19.862,23.750,-202.294,0.0667325,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338720,1,OK,0.7123810,-0.4193071,-0.5430514,-0.1476147,95.539,-103.615,-162.128,0.0011326,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338720,1,OK,0.8773814,0.4122319,-0.1133124,0.2177775,-6.724,59.840,-218.629,0.0445759,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338720,1,OK,0.7512411,0.2551548,-0.0579703,-0.6059474,19.925,23.990,-202.351,0.0450422,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7338728,1,OK,0.7123352,-0.4191540,-0.5431692,-0.1478369,95.531,-103.615,-162.121,0.0029839,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7338728,1,OK,0.8775925,0.4124134,-0.1128964,0.2167973,-6.758,59.853,-218.468,0.0450605,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7338728,1,OK,0.7512647,0.2549694,-0.0583221,-0.6059625,19.905,24.057,-202.311,0.0456384,0
