Tools	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619872	1	OK	57.3864149	9.3832665	56.8878330	7.9925652	37.039	-42.643	-231.518	0.0703538	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619872	1	OK	58.4893214	11.4681657	57.7709852	-9.9308031	29.714	-40.467	-231.269	0.0125679	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619872	1	OK	58.5472494	-13.1558920	57.5978014	14.5347095	-44.330	-38.870	-231.834	0.0644671	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619872	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619888	1	OK	57.2657747	9.3014861	56.7736786	8.0749555	37.233	-42.356	-231.052	0.0665213	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619888	1	OK	58.3975119	11.4122873	57.6837237	-9.9622632	29.945	-40.151	-230.872	0.0124810	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619888	1	OK	58.5092682	-13.2023592	57.5514738	14.5064666	-43.938	-38.737	-231.595	0.0631873	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619888	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619904	1	OK	57.1687173	9.0593366	56.7004951	8.1135384	38.051	-42.379	-230.943	0.0573237	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619904	1	OK	58.3196134	11.1799686	57.6330611	-9.9361115	30.738	-40.095	-230.660	0.0148563	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619904	1	OK	58.5169570	-13.1935224	57.5607713	14.4160961	-44.137	-38.701	-231.558	0.1039529	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619904	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619912	1	OK	57.0882205	8.9591199	56.6290130	8.2851927	38.335	-42.364	-230.967	0.0419012	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619912	1	OK	58.2819583	11.1274103	57.6009653	-9.9162509	31.120	-40.099	-230.686	0.0140326	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619912	1	OK	58.4391759	-13.3508737	57.4563684	14.1696992	-43.394	-38.554	-231.346	0.0547865	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619912	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619928	1	OK	57.2093413	9.0368815	56.7441964	8.2157845	38.180	-42.032	-231.362	0.0626208	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619928	1	OK	58.2837283	11.0556333	57.6117100	-9.8757191	31.419	-39.820	-230.772	0.0101757	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619928	1	OK	58.4759551	-13.3712723	57.4914893	14.3901022	-43.143	-38.650	-231.228	0.0709623	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619928	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619936	1	OK	57.1784160	8.9876518	56.7178425	8.2502863	38.269	-41.870	-231.306	0.0518459	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619936	1	OK	58.2404661	11.0414850	57.5690596	-9.8156338	31.447	-39.640	-230.833	0.0151877	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619936	1	OK	58.4730036	-13.3481430	57.4919236	14.4359274	-43.061	-38.741	-230.972	0.0612726	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619936	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619952	1	OK	57.1376075	8.8643539	56.6890387	8.3214322	38.821	-41.560	-231.334	0.0470798	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619952	1	OK	58.2603364	10.9028245	57.6065156	-9.8382253	32.101	-39.159	-231.012	0.0169813	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619952	1	OK	58.3889011	-13.4021387	57.3963418	14.5456058	-42.915	-38.916	-230.825	0.0706175	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619952	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619960	1	OK	57.0987749	8.8157245	56.6545125	8.2713438	39.060	-41.361	-231.381	0.0434302	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619960	1	OK	58.2391707	10.8436962	57.5920171	-9.8198137	32.312	-38.826	-231.080	0.0176576	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619960	1	OK	58.3827412	-13.3905848	57.3917006	14.6094209	-42.946	-38.921	-230.648	0.0719142	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619960	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619976	1	OK	57.0952519	8.7344242	56.6591870	8.3680900	39.555	-40.932	-231.604	0.0405890	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619976	1	OK	58.2076505	10.7598862	57.5698570	-9.8306557	32.792	-38.430	-231.552	0.0144647	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619976	1	OK	58.3656770	-13.3622078	57.3782874	14.1425125	-43.245	-39.093	-231.064	0.0753045	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619976	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619984	1	OK	57.1119343	8.6465918	56.6849744	8.3798540	40.131	-40.243	-232.137	0.0552078	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1619984	1	OK	58.2816160	10.7581591	57.6458805	-9.7729939	32.839	-38.000	-231.901	0.0155557	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1619984	1	OK	58.3791462	-13.3379992	57.3959569	14.2239890	-43.198	-39.134	-230.955	0.0858264	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1619984	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620000	1	OK	57.2733614	8.5898675	56.8546624	8.3411030	40.412	-39.652	-233.356	0.0571941	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620000	1	OK	58.4314491	10.7051608	57.8057752	-9.6627942	33.098	-37.415	-233.102	0.0201418	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620000	1	OK	58.4030545	-13.3405761	57.4204033	14.4569661	-43.185	-39.247	-230.813	0.0790329	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620000	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620008	1	OK	57.3503721	8.5905315	56.9328498	8.3413760	40.384	-39.423	-234.208	0.0569610	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620008	1	OK	58.5332691	10.7292402	57.9072442	-9.5858377	33.095	-37.163	-233.903	0.0237130	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620008	1	OK	58.3765432	-13.3017451	57.3987429	14.4966407	-42.984	-39.339	-230.377	0.0484413	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620008	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620024	1	OK	57.5254058	8.6494324	57.1049244	8.4875298	40.767	-38.792	-235.301	0.0465583	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620024	1	OK	58.6631668	10.7483184	58.0380891	-9.5594184	33.447	-36.728	-235.080	0.0122430	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620024	1	OK	58.4058081	-13.3389524	57.4235098	14.5036412	-42.919	-39.168	-230.532	0.0636822	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620024	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620040	1	OK	57.5157396	8.6460649	57.0954322	8.5178253	40.992	-38.399	-235.641	0.0532472	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620040	1	OK	58.6598080	10.7098407	58.0391965	-9.4100098	33.624	-36.290	-235.513	0.0250764	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620040	1	OK	58.4327086	-13.3360034	57.4519009	14.4923816	-42.820	-39.259	-230.512	0.0590613	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620040	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620056	1	OK	57.4760439	8.5577020	57.0637511	8.5208914	41.057	-37.757	-235.440	0.0582505	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620056	1	OK	58.6180158	10.6614732	58.0020811	-9.4542908	33.764	-35.650	-235.263	0.0161377	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620056	1	OK	58.4978418	-13.3360468	57.5195523	14.7269376	-42.795	-39.506	-230.702	0.0601758	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620056	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620064	1	OK	57.4353599	8.5358228	57.0245514	8.6219826	41.359	-37.610	-235.583	0.0592369	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620064	1	OK	58.5981985	10.6197681	57.9866804	-9.3690222	33.995	-35.497	-235.267	0.0248338	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620064	1	OK	58.4484405	-13.3539179	57.4655321	14.5843517	-42.702	-39.396	-230.546	0.0557363	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620064	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620080	1	OK	57.4361148	8.5236052	57.0265071	8.4908189	41.277	-37.481	-235.666	0.0263360	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620080	1	OK	58.5368602	10.5674417	57.9299920	-9.4060240	34.275	-35.020	-235.380	0.0139634	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620080	1	OK	58.3524474	-13.4123773	57.3568940	14.3628087	-42.584	-39.427	-230.480	0.0944311	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620080	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620088	1	OK	57.4030760	8.5298408	56.9923377	8.4651100	41.374	-37.275	-235.691	0.0298498	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620088	1	OK	58.4985725	10.5970435	57.8873165	-9.4411073	34.315	-34.771	-235.322	0.0122482	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620088	1	OK	58.3504675	-13.4535528	57.3485352	14.3997364	-42.462	-39.379	-230.485	0.0964475	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620088	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620104	1	OK	57.3557633	8.4670604	56.9503781	8.5558650	41.723	-36.864	-235.777	0.0352490	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620104	1	OK	58.4663542	10.5090494	57.8646207	-9.3875706	34.707	-34.417	-235.460	0.0209842	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620104	1	OK	58.3451112	-13.5714143	57.3248073	14.7156844	-42.152	-39.136	-230.304	0.0709010	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620104	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620112	1	OK	57.3125174	8.4416028	56.9089212	8.5586820	41.921	-36.695	-235.801	0.0367141	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620112	1	OK	58.4534899	10.4432033	57.8591022	-9.4477110	34.931	-34.165	-235.508	0.0178358	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620112	1	OK	58.3599336	-13.5348574	57.3458752	14.6417275	-42.363	-39.322	-230.520	0.0882955	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620112	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620120	1	OK	57.3057245	8.3814966	56.9078155	8.6551396	42.068	-36.370	-235.855	0.0365538	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620120	1	OK	58.4154768	10.4066683	57.8244280	-9.4685459	35.141	-33.921	-235.463	0.0149137	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620120	1	OK	58.3570383	-13.5511679	57.3403457	14.7040308	-42.290	-39.247	-230.506	0.0939407	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620120	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620144	1	OK	57.2532897	8.2889507	56.8634285	8.6468944	42.533	-35.607	-236.019	0.0320450	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620144	1	OK	58.3814377	10.3335186	57.7980282	-9.4695017	35.633	-33.138	-235.788	0.0141762	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620144	1	OK	58.3342990	-13.5562579	57.3159053	14.5305874	-42.037	-39.015	-230.261	0.0616618	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620144	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620152	1	OK	57.2377813	8.2499598	56.8513884	8.6250759	42.721	-35.409	-236.163	0.0321562	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620152	1	OK	58.3712648	10.2888720	57.7927388	-9.4495423	35.836	-32.969	-235.946	0.0194781	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620152	1	OK	58.3343483	-13.5656503	57.3145031	14.5319721	-41.966	-38.950	-230.231	0.0623879	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620152	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620168	1	OK	57.2089077	8.1349812	56.8329057	8.6214857	43.133	-34.962	-236.439	0.0393901	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620168	1	OK	58.3537686	10.1880266	57.7863235	-9.5191527	36.339	-32.526	-236.369	0.0154114	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620168	1	OK	58.2518611	-13.5865762	57.2254367	14.2413716	-42.090	-38.889	-230.238	0.0851093	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620168	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620176	1	OK	57.1909790	8.1198861	56.8161272	8.5628536	43.299	-34.718	-236.550	0.0339606	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620176	1	OK	58.2980277	10.1674552	57.7316701	-9.5962746	36.458	-32.334	-236.534	0.0129001	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620176	1	OK	58.1947717	-13.6168837	57.1613017	14.1458820	-42.082	-38.921	-230.187	0.0933861	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620176	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620192	1	OK	57.2048887	8.0871208	56.8332868	8.5466618	43.472	-34.028	-236.822	0.0255085	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620192	1	OK	58.3563973	10.1475223	57.7935870	-9.5500746	36.518	-31.505	-236.808	0.0213915	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620192	1	OK	58.2756525	-13.5815629	57.2509703	14.4335146	-41.959	-38.732	-230.125	0.1060109	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620192	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620200	1	OK	57.2478153	8.0471219	56.8805259	8.4069720	43.856	-33.277	-237.394	0.0569392	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620200	1	OK	58.3740734	10.1648999	57.8096946	-9.5465796	36.554	-31.198	-237.175	0.0241382	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620200	1	OK	58.2578561	-13.6158110	57.2271211	14.3166995	-42.010	-38.768	-230.145	0.0864396	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620200	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620216	1	OK	57.2665959	8.0129748	56.9027123	8.3405757	43.947	-32.537	-237.669	0.0596615	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620216	1	OK	58.3748538	10.1863536	57.8080683	-9.6359405	36.708	-30.487	-237.475	0.0169610	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620216	1	OK	58.2450333	-13.6198979	57.2131390	14.3603537	-42.006	-38.774	-230.077	0.0920062	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620216	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620224	1	OK	57.2021512	8.0137580	56.8372914	8.5027437	44.336	-32.227	-237.740	0.0516449	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620224	1	OK	58.3707616	10.1145963	57.8119726	-9.6811559	37.034	-30.033	-237.535	0.0156462	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620224	1	OK	58.2417206	-13.6261329	57.2087180	14.2975948	-41.796	-38.642	-229.853	0.0800372	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620224	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620240	1	OK	57.1306052	7.9524012	56.7703775	8.4439933	44.509	-32.201	-237.735	0.0450683	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620240	1	OK	58.2197384	9.9685512	57.6739955	-9.6593218	37.657	-29.529	-237.466	0.0172502	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620240	1	OK	58.2739255	-13.6955602	57.2313751	13.9692177	-41.515	-38.530	-229.648	0.1158979	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620240	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620256	1	OK	57.0810259	7.6779306	56.7448265	8.5283877	45.514	-31.243	-237.783	0.0574546	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620256	1	OK	58.1940301	9.8277428	57.6632963	-9.6098301	38.214	-29.231	-237.505	0.0180341	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620256	1	OK	58.2741202	-13.7749860	57.2190787	14.0500010	-41.449	-38.545	-229.737	0.1480928	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620256	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620264	1	OK	57.0394061	7.5659845	56.7125065	8.5921921	45.756	-31.349	-237.831	0.0558860	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620264	1	OK	58.1699266	9.7593438	57.6461717	-9.5778022	38.532	-29.294	-237.530	0.0167755	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620264	1	OK	58.3544736	-13.7010767	57.3143720	13.4663158	-41.429	-38.482	-229.711	0.1149880	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620264	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620280	1	OK	56.9910831	7.2820130	56.6879055	8.6225642	47.051	-31.486	-237.654	0.0629386	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1620280	1	OK	58.1156262	9.3954348	57.6297087	-9.4455123	39.715	-29.412	-237.310	0.0209727	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1620280	1	OK	58.2745039	-13.8132444	57.2134289	13.8788121	-41.478	-38.666	-229.919	0.2018057	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1620280	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
