Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256488,1,OK,0.6950260,0.4523810,0.2535291,-0.4980094,63.985,-95.286,-255.982,0.0456121,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256488,1,OK,0.6801336,-0.3641989,-0.6064540,-0.1923303,92.054,-107.705,-162.164,0.0033347,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256488,1,OK,0.7853672,0.5582146,-0.0649398,0.2595722,25.910,59.021,-285.773,0.0523634,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256496,1,OK,0.6944152,0.4520236,0.2538049,-0.4990444,64.058,-95.354,-255.872,0.0466240,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256496,1,OK,0.6802112,-0.3644505,-0.6062949,-0.1920810,92.048,-107.706,-162.147,0.0027361,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256496,1,OK,0.7853255,0.5583402,-0.0647195,0.2594830,25.951,59.011,-285.826,0.0519600,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256504,1,OK,0.6940615,0.4516829,0.2544346,-0.4995241,64.007,-95.297,-256.048,0.0527271,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256504,1,OK,0.6802882,-0.3647179,-0.6061425,-0.1917814,92.050,-107.707,-162.156,0.0019544,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256504,1,OK,0.7853339,0.5584292,-0.0644843,0.2593246,26.003,58.995,-285.836,0.0520405,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256512,1,OK,0.6939122,0.4517243,0.2546005,-0.4996095,64.059,-95.281,-255.880,0.0386714,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256512,1,OK,0.6802936,-0.3647675,-0.6060953,-0.1918173,92.041,-107.705,-162.137,0.0023777,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256512,1,OK,0.7853229,0.5585152,-0.0642304,0.2592357,26.055,58.989,-285.830,0.0512127,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256520,1,OK,0.6923403,0.4506763,0.2563715,-0.5018262,64.009,-95.094,-255.987,0.0555007,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256520,1,OK,0.6802650,-0.3646791,-0.6061370,-0.1919549,92.035,-107.702,-162.126,0.0018827,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256520,1,OK,0.7853260,0.5586398,-0.0638645,0.2590482,26.108,58.980,-285.835,0.0505177,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256528,1,OK,0.6936470,0.4518756,0.2548304,-0.4997237,64.036,-95.348,-256.107,0.0445371,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256528,1,OK,0.6802110,-0.3645901,-0.6062198,-0.1920537,92.040,-107.707,-162.121,0.0024824,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256528,1,OK,0.7852808,0.5587417,-0.0636581,0.2590161,26.157,58.970,-285.847,0.0499797,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256536,1,OK,0.6936328,0.4517350,0.2550544,-0.4997563,64.136,-95.340,-256.118,0.0439552,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256536,1,OK,0.6802526,-0.3647701,-0.6061193,-0.1918815,92.042,-107.707,-162.126,0.0024237,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256536,1,OK,0.7852342,0.5589091,-0.0633564,0.2588702,26.209,58.963,-285.881,0.0496116,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256544,1,OK,0.6941959,0.4520443,0.2551970,-0.4986207,64.266,-95.667,-256.305,0.0459653,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256544,1,OK,0.6802560,-0.3647422,-0.6061179,-0.1919270,92.033,-107.708,-162.128,0.0011776,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256544,1,OK,0.7851681,0.5590320,-0.0631546,0.2588547,26.275,58.945,-285.919,0.0497197,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256552,1,OK,0.6944950,0.4522447,0.2552361,-0.4980020,64.452,-95.686,-256.381,0.0458947,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256552,1,OK,0.6802576,-0.3647852,-0.6061187,-0.1918373,92.040,-107.710,-162.136,0.0011298,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256552,1,OK,0.7850653,0.5591837,-0.0629737,0.2588830,26.337,58.939,-285.965,0.0484334,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256560,1,OK,0.6938818,0.4525281,0.2557251,-0.4983483,64.494,-95.525,-256.486,0.0368522,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256560,1,OK,0.6801742,-0.3644504,-0.6063123,-0.1921571,92.038,-107.707,-162.159,0.0016223,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256560,1,OK,0.7849245,0.5593227,-0.0629228,0.2590218,26.408,58.942,-285.992,0.0479423,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256568,1,OK,0.6930873,0.4521266,0.2565491,-0.4993937,64.488,-95.490,-256.401,0.0376865,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256568,1,OK,0.6800920,-0.3641984,-0.6064608,-0.1924567,92.028,-107.714,-162.140,0.0027911,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256568,1,OK,0.7848754,0.5594559,-0.0627137,0.2589337,26.473,58.941,-286.026,0.0486359,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256576,1,OK,0.6930472,0.4516784,0.2565008,-0.4998795,64.345,-95.258,-256.292,0.0581364,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256576,1,OK,0.6800521,-0.3641794,-0.6065012,-0.1925066,92.028,-107.720,-162.118,0.0028643,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256576,1,OK,0.7848115,0.5595774,-0.0625599,0.2589021,26.534,58.938,-286.062,0.0491075,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256584,1,OK,0.6932581,0.4516367,0.2562675,-0.4997443,64.386,-95.510,-256.369,0.0419915,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256584,1,OK,0.6799795,-0.3640823,-0.6066000,-0.1926354,92.033,-107.725,-162.105,0.0032985,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256584,1,OK,0.7846897,0.5597359,-0.0624525,0.2589544,26.567,58.938,-286.097,0.0495798,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256592,1,OK,0.6934122,0.4518348,0.2562841,-0.4993428,64.437,-95.522,-256.425,0.0428635,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256592,1,OK,0.6800531,-0.3642380,-0.6064940,-0.1924152,92.030,-107.726,-162.113,0.0022824,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256592,1,OK,0.7845232,0.5599082,-0.0624013,0.2590990,26.612,58.933,-286.142,0.0500625,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256600,1,OK,0.6937716,0.4520906,0.2560446,-0.4987346,64.470,-95.551,-256.432,0.0441549,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256600,1,OK,0.6800515,-0.3642165,-0.6065055,-0.1924250,92.026,-107.727,-162.113,0.0032571,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256600,1,OK,0.7844009,0.5600533,-0.0623640,0.2591644,26.664,58.933,-286.234,0.0513066,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256608,1,OK,0.6943099,0.4524410,0.2555806,-0.4979050,64.498,-95.573,-256.433,0.0439688,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256608,1,OK,0.6800738,-0.3642837,-0.6064566,-0.1923732,92.026,-107.726,-162.112,0.0026723,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256608,1,OK,0.7843004,0.5602301,-0.0621543,0.2591371,26.707,58.943,-286.312,0.0510866,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256616,1,OK,0.6947694,0.4527075,0.2551588,-0.4972378,64.503,-95.593,-256.433,0.0444930,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256616,1,OK,0.6800119,-0.3641626,-0.6065556,-0.1925091,92.030,-107.732,-162.113,0.0021430,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256616,1,OK,0.7842694,0.5603136,-0.0619492,0.2590992,26.769,58.945,-286.364,0.0517030,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256624,1,OK,0.6950753,0.4529049,0.2548917,-0.4967672,64.514,-95.605,-256.442,0.0436314,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256624,1,OK,0.6800527,-0.3642908,-0.6064954,-0.1923121,92.036,-107.736,-162.109,0.0014025,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256624,1,OK,0.7841871,0.5604233,-0.0617832,0.2591507,26.828,58.955,-286.402,0.0516990,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256632,1,OK,0.6952677,0.4530288,0.2547473,-0.4964591,64.522,-95.611,-256.426,0.0443829,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256632,1,OK,0.6800855,-0.3644673,-0.6063905,-0.1921924,92.032,-107.737,-162.084,0.0020397,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256632,1,OK,0.7841400,0.5605037,-0.0616188,0.2591588,26.887,58.964,-286.463,0.0527156,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256640,1,OK,0.6956126,0.4531640,0.2544948,-0.4959817,64.517,-95.636,-256.424,0.0448555,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256640,1,OK,0.6801746,-0.3648514,-0.6061915,-0.1917755,92.040,-107.741,-162.078,0.0045335,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256640,1,OK,0.7840955,0.5606197,-0.0613862,0.2590976,26.925,58.983,-286.525,0.0534014,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256648,1,OK,0.6960525,0.4533768,0.2541320,-0.4953557,64.520,-95.661,-256.430,0.0444863,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256648,1,OK,0.6801959,-0.3649169,-0.6061451,-0.1917220,92.042,-107.737,-162.079,0.0050197,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256648,1,OK,0.7840087,0.5607137,-0.0612722,0.2591837,26.959,58.999,-286.596,0.0527973,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256656,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256656,1,OK,0.6801951,-0.3648251,-0.6061785,-0.1917938,92.041,-107.731,-162.103,0.0043307,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256656,1,OK,0.7839646,0.5607895,-0.0611042,0.2591928,27.000,59.009,-286.656,0.0531308,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256664,1,OK,0.7054893,0.4526320,0.2450973,-0.4871719,67.481,-95.044,-253.622,0.0444725,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256664,1,OK,0.6802251,-0.3648731,-0.6061285,-0.1917542,92.042,-107.729,-162.101,0.0054774,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256664,1,OK,0.7839763,0.5608014,-0.0608885,0.2591824,27.051,59.023,-286.728,0.0522668,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256672,1,OK,0.7014535,0.4472937,0.2557858,-0.4924072,66.744,-95.530,-254.437,0.0510042,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256672,1,OK,0.6801317,-0.3645608,-0.6063160,-0.1920865,92.046,-107.726,-162.105,0.0042674,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256672,1,OK,0.7839401,0.5608348,-0.0607670,0.2592479,27.097,59.036,-286.771,0.0526303,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256680,1,OK,0.7029000,0.4475117,0.2552317,-0.4904301,66.974,-95.714,-254.063,0.0450861,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256680,1,OK,0.6802130,-0.3647822,-0.6061709,-0.1918362,92.044,-107.727,-162.110,0.0052215,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256680,1,OK,0.7839121,0.5608922,-0.0605424,0.2592614,27.134,59.056,-286.815,0.0521833,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256688,1,OK,0.7031726,0.4466740,0.2556648,-0.4905774,67.148,-96.095,-253.576,0.0463785,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256688,1,OK,0.6802131,-0.3647952,-0.6061674,-0.1918221,92.040,-107.730,-162.109,0.0051747,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256688,1,OK,0.7839205,0.5608873,-0.0603923,0.2592812,27.167,59.060,-286.879,0.0515902,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256696,1,OK,0.7032105,0.4464941,0.2560148,-0.4905042,67.337,-96.196,-253.472,0.0444482,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256696,1,OK,0.6801833,-0.3646588,-0.6062324,-0.1919816,92.034,-107.729,-162.099,0.0034776,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256696,1,OK,0.7838398,0.5609394,-0.0603211,0.2594293,27.181,59.079,-286.926,0.0506396,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256704,1,OK,0.7024988,0.4453817,0.2572703,-0.4918766,67.419,-96.422,-253.208,0.0366030,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256704,1,OK,0.6801704,-0.3645413,-0.6062731,-0.1921219,92.027,-107.726,-162.111,0.0029442,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256704,1,OK,0.7837805,0.5609929,-0.0602323,0.2595132,27.204,59.114,-286.982,0.0509907,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256712,1,OK,0.7026883,0.4450796,0.2573806,-0.4918216,67.547,-96.553,-253.194,0.0372373,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256712,1,OK,0.6801200,-0.3643208,-0.6064025,-0.1923100,92.027,-107.727,-162.124,0.0014580,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256712,1,OK,0.7837675,0.5610284,-0.0600072,0.2595279,27.248,59.146,-287.040,0.0505529,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256720,1,OK,0.7030019,0.4444776,0.2577196,-0.4917404,67.573,-96.705,-252.978,0.0462547,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256720,1,OK,0.6801015,-0.3642304,-0.6064203,-0.1924905,92.012,-107.726,-162.102,0.0013191,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256720,1,OK,0.7837473,0.5610391,-0.0598041,0.2596129,27.287,59.174,-287.109,0.0494388,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256728,1,OK,0.7028898,0.4440514,0.2579953,-0.4921409,67.627,-96.778,-252.846,0.0470647,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256728,1,OK,0.6801029,-0.3641731,-0.6064554,-0.1924832,92.021,-107.723,-162.117,0.0008288,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256728,1,OK,0.7836840,0.5611049,-0.0596414,0.2596990,27.332,59.227,-287.143,0.0494392,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256736,1,OK,0.7036816,0.4448353,0.2569790,-0.4908315,67.669,-96.752,-252.914,0.0450684,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256736,1,OK,0.6800952,-0.3640647,-0.6065049,-0.1925595,92.024,-107.722,-162.136,0.0010616,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256736,1,OK,0.7836211,0.5611816,-0.0594447,0.2597681,27.369,59.278,-287.179,0.0495761,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256744,1,OK,0.7044131,0.4452735,0.2561513,-0.4898165,67.758,-96.796,-252.883,0.0477674,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256744,1,OK,0.6801105,-0.3641169,-0.6064758,-0.1924985,92.022,-107.722,-162.144,0.0021832,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256744,1,OK,0.7835319,0.5612796,-0.0593201,0.2598541,27.412,59.328,-287.244,0.0500420,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256752,1,OK,0.7049996,0.4449914,0.2561934,-0.4892067,67.873,-96.930,-252.691,0.0510708,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256752,1,OK,0.6801373,-0.3642484,-0.6063916,-0.1924202,92.014,-107.724,-162.122,0.0012880,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256752,1,OK,0.7834934,0.5613329,-0.0591827,0.2598861,27.453,59.383,-287.324,0.0489640,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256760,1,OK,0.7057518,0.4440763,0.2567389,-0.4886673,67.949,-97.292,-252.389,0.0399550,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256760,1,OK,0.6801242,-0.3642477,-0.6063888,-0.1924770,92.011,-107.725,-162.099,0.0017411,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256760,1,OK,0.7834113,0.5613850,-0.0591146,0.2600365,27.489,59.441,-287.358,0.0493818,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256768,1,OK,0.7073778,0.4435730,0.2559658,-0.4871768,68.436,-97.819,-251.696,0.0471481,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256768,1,OK,0.6800704,-0.3640633,-0.6064988,-0.1926689,92.013,-107.721,-162.099,0.0014525,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256768,1,OK,0.7833433,0.5613824,-0.0591176,0.2602462,27.518,59.478,-287.358,0.0499903,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256776,1,OK,0.7076467,0.4419235,0.2577656,-0.4873363,68.979,-98.156,-250.877,0.0401181,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256776,1,OK,0.6800268,-0.3639458,-0.6065926,-0.1927498,92.021,-107.726,-162.105,0.0024084,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256776,1,OK,0.7833209,0.5613874,-0.0591100,0.2603049,27.534,59.515,-287.384,0.0508835,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256784,1,OK,0.7087997,0.4407020,0.2582704,-0.4864988,69.503,-98.665,-250.106,0.0435895,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256784,1,OK,0.6800406,-0.3640437,-0.6065451,-0.1926656,92.023,-107.726,-162.094,0.0026861,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256784,1,OK,0.7833499,0.5613273,-0.0591897,0.2603291,27.537,59.541,-287.387,0.0511873,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256792,1,OK,0.7089880,0.4388814,0.2598070,-0.4870517,70.108,-99.048,-249.439,0.0491755,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256792,1,OK,0.6800777,-0.3641371,-0.6064639,-0.1926139,92.013,-107.724,-162.085,0.0012994,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256792,1,OK,0.7833470,0.5612661,-0.0593289,0.2604379,27.510,59.564,-287.368,0.0520733,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256800,1,OK,0.7087997,0.4360725,0.2618329,-0.4887610,70.613,-99.761,-248.522,0.0493903,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256800,1,OK,0.6801384,-0.3643184,-0.6063562,-0.1923953,92.017,-107.724,-162.084,0.0010898,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256800,1,OK,0.7833833,0.5611677,-0.0594386,0.2605160,27.494,59.575,-287.355,0.0528911,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256808,1,OK,0.7085572,0.4341449,0.2633894,-0.4899908,71.177,-100.252,-247.724,0.0539013,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256808,1,OK,0.6802004,-0.3645377,-0.6062187,-0.1921942,92.011,-107.726,-162.073,0.0022239,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256808,1,OK,0.7835402,0.5610097,-0.0593460,0.2604052,27.485,59.564,-287.351,0.0527929,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256816,1,OK,0.7094769,0.4323663,0.2641774,-0.4898083,71.664,-100.890,-246.918,0.0495768,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256816,1,OK,0.6802177,-0.3646354,-0.6061612,-0.1921288,92.005,-107.728,-162.055,0.0017966,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256816,1,OK,0.7836728,0.5608023,-0.0593797,0.2604454,27.504,59.581,-287.327,0.0525174,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256824,1,OK,0.7100411,0.4311078,0.2651776,-0.4895595,72.177,-101.465,-246.028,0.0410231,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256824,1,OK,0.6801555,-0.3644171,-0.6062975,-0.1923332,92.012,-107.728,-162.061,0.0012874,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256824,1,OK,0.7838385,0.5605410,-0.0593213,0.2605225,27.508,59.600,-287.230,0.0523321,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256832,1,OK,0.7113458,0.4295244,0.2657984,-0.4887199,72.683,-102.154,-244.962,0.0454334,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256832,1,OK,0.6800820,-0.3642359,-0.6064386,-0.1924914,92.026,-107.728,-162.070,0.0006389,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256832,1,OK,0.7840123,0.5602797,-0.0592322,0.2605817,27.493,59.623,-287.110,0.0520896,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256840,1,OK,0.7117496,0.4269959,0.2669741,-0.4897059,73.250,-102.879,-243.776,0.0484764,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256840,1,OK,0.6801519,-0.3644310,-0.6063216,-0.1922434,92.031,-107.729,-162.095,0.0011460,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256840,1,OK,0.7842257,0.5599355,-0.0593079,0.2606624,27.473,59.650,-286.999,0.0517389,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256848,1,OK,0.7119243,0.4250203,0.2678578,-0.4906870,73.943,-103.124,-242.857,0.0354113,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256848,1,OK,0.6802374,-0.3646349,-0.6061735,-0.1920210,92.025,-107.730,-162.095,0.0024587,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256848,1,OK,0.7837517,0.5579191,-0.0626491,0.2655835,27.410,59.633,-286.769,0.0701450,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,256856,1,OK,0.7100225,0.4190532,0.2706761,-0.4969878,74.486,-103.717,-241.413,0.0668532,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,256856,1,OK,0.6802121,-0.3645696,-0.6062120,-0.1921132,92.024,-107.728,-162.104,0.0015256,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,256856,1,OK,0.7864846,0.5555453,-0.0604094,0.2629869,27.208,60.078,-286.272,0.0491683,0
