Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644680,1,OK,89.7694036,-0.7999802,-89.7693812,-0.4037963,50.970,-32.885,-168.822,0.0208288,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644688,1,OK,89.7704279,-0.7993974,-89.7704056,-0.4019997,50.970,-32.889,-168.815,0.0206679,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644696,1,OK,89.7749747,-0.8005966,-89.7749527,-0.3940392,50.966,-32.906,-168.804,0.0211224,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644704,1,OK,89.7761321,-0.8025098,-89.7761102,-0.3920245,50.966,-32.906,-168.798,0.0212998,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644712,1,OK,89.7722166,-0.8007643,-89.7721944,-0.3988710,50.967,-32.894,-168.806,0.0209431,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644720,1,OK,89.7715555,-0.8005236,-89.7715332,-0.4000263,50.967,-32.890,-168.801,0.0206039,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644728,1,OK,89.7722144,-0.8009979,-89.7721921,-0.3988738,50.968,-32.890,-168.800,0.0202808,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644736,1,OK,89.7734663,-0.7988120,-89.7734442,-0.3966746,50.969,-32.892,-168.803,0.0194699,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644744,1,OK,89.7724994,-0.8009524,-89.7724772,-0.3983581,50.962,-32.885,-168.800,0.0197014,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644752,1,OK,89.7703830,-0.7988069,-89.7703607,-0.4020595,50.964,-32.879,-168.793,0.0188167,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644760,1,OK,89.7720612,-0.7996409,-89.7720390,-0.3991142,50.961,-32.887,-168.796,0.0191555,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644768,1,OK,89.7703257,-0.7990392,-89.7703034,-0.4021563,50.962,-32.882,-168.800,0.0195778,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644776,1,OK,89.7663499,-0.7984301,-89.7663273,-0.4091244,50.965,-32.867,-168.803,0.0193738,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644784,1,OK,89.7646441,-0.7979486,-89.7646213,-0.4121128,50.960,-32.866,-168.809,0.0202254,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644792,1,OK,89.7676801,-0.8001045,-89.7676575,-0.4068012,50.961,-32.877,-168.798,0.0205482,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644800,1,OK,89.7695792,-0.8009915,-89.7695567,-0.4034719,50.957,-32.880,-168.797,0.0210192,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644808,1,OK,89.7699261,-0.8011138,-89.7699036,-0.4028698,50.956,-32.878,-168.795,0.0212138,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644816,1,OK,89.7687712,-0.8015657,-89.7687486,-0.4049010,50.958,-32.870,-168.794,0.0211066,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644824,1,OK,89.7731200,-0.8004156,-89.7730979,-0.3973001,50.962,-32.882,-168.804,0.0211682,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644832,1,OK,89.7747654,-0.8017068,-89.7747434,-0.3944189,50.962,-32.882,-168.812,0.0216323,0
